"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-12-13T08:00:00.000Z","6,068.17","6,078.58","6,035.77","6,051.09","-0.0026","-0.0603","24,434,742"
"2024-12-16T08:00:00.000Z","6,063.79","6,085.19","6,059.14","6,074.08","0.3799","0.3223","30,972,397"
"2024-12-17T08:00:00.000Z","6,052.55","6,057.68","6,035.19","6,050.61","-0.3864","-0.4440","30,008,994"
"2024-12-18T08:00:00.000Z","6,047.65","6,070.67","5,867.79","5,872.16","-2.95","-3.01","33,013,221"
"2024-12-19T08:00:00.000Z","5,912.71","5,935.52","5,866.07","5,867.08","-0.0865","-0.1441","32,173,789"
"2024-12-20T08:00:00.000Z","5,842.00","5,982.06","5,832.30","5,930.85","1.09","1.03","63,477,274"
"2024-12-23T08:00:00.000Z","5,940.25","5,978.25","5,902.57","5,974.07","0.7287","0.6711","23,110,687"
"2024-12-24T08:00:00.000Z","5,984.63","6,040.10","5,981.44","6,040.04","1.10","1.05","11,271,183"
"2024-12-26T08:00:00.000Z","6,024.97","6,049.75","6,007.37","6,037.59","-0.0406","-0.0982","14,824,852"
"2024-12-27T08:00:00.000Z","6,006.17","6,006.17","5,932.95","5,970.84","-1.11","-1.16","18,076,409"
"2024-12-30T08:00:00.000Z","5,920.67","5,940.79","5,869.16","5,906.94","-1.07","-1.13","19,275,459"
"2024-12-31T08:00:00.000Z","5,919.74","5,929.74","5,868.86","5,881.63","-0.4285","-0.4861","17,858,517"
"2025-01-02T08:00:00.000Z","5,903.26","5,935.09","5,829.53","5,868.55","-0.2224","-0.2800","22,100,711"
"2025-01-03T08:00:00.000Z","5,891.07","5,949.34","5,888.66","5,942.47","1.26","1.20","21,903,532"
"2025-01-06T08:00:00.000Z","5,982.81","6,021.04","5,960.01","5,975.38","0.5538","0.4962","28,028,297"
"2025-01-07T08:00:00.000Z","5,993.26","6,000.68","5,890.68","5,909.03","-1.11","-1.17","26,764,376"
"2025-01-08T08:00:00.000Z","5,910.66","5,927.89","5,874.78","5,918.25","0.1560","0.0984","25,022,104"
"2025-01-10T08:00:00.000Z","5,890.35","5,890.35","5,807.78","5,827.04","-1.54","-1.60","30,557,782"
"2025-01-13T08:00:00.000Z","5,782.02","5,838.61","5,773.31","5,836.22","0.1575","0.0999","27,214,506"
"2025-01-14T08:00:00.000Z","5,859.27","5,871.92","5,805.42","5,842.91","0.1146","0.0570","24,349,571"
"2025-01-15T08:00:00.000Z","5,905.21","5,960.61","5,905.21","5,949.91","1.83","1.77","27,409,945"
"2025-01-16T08:00:00.000Z","5,963.61","5,964.69","5,930.72","5,937.34","-0.2113","-0.2689","25,158,719"
"2025-01-17T08:00:00.000Z","5,995.40","6,014.96","5,978.44","5,996.66","0.9991","0.9415","29,848,618"
"2025-01-21T08:00:00.000Z","6,014.12","6,051.51","6,006.88","6,049.24","0.8768","0.8192","30,412,633"
"2025-01-22T08:00:00.000Z","6,081.39","6,100.81","6,076.13","6,086.37","0.6138","0.5562","28,571,249"
"2025-01-23T08:00:00.000Z","6,076.32","6,118.73","6,074.67","6,118.71","0.5314","0.4737","24,744,512"
"2025-01-24T08:00:00.000Z","6,121.43","6,128.18","6,088.74","6,101.24","-0.2855","-0.3431","25,077,915"
"2025-01-27T08:00:00.000Z","5,969.04","6,017.17","5,962.92","6,012.28","-1.46","-1.52","40,768,973"
"2025-01-28T08:00:00.000Z","6,026.97","6,074.54","5,994.63","6,067.70","0.9218","0.8642","33,198,374"
"2025-01-29T08:00:00.000Z","6,057.70","6,062.83","6,012.96","6,039.31","-0.4679","-0.5255","28,307,421"
"2025-01-30T08:00:00.000Z","6,050.75","6,086.64","6,027.46","6,071.17","0.5275","0.4699","30,682,659"
"2025-01-31T08:00:00.000Z","6,096.79","6,120.91","6,030.93","6,040.53","-0.5047","-0.5623","35,173,845"
"2025-02-03T08:00:00.000Z","5,969.65","6,022.13","5,923.93","5,994.57","-0.7609","-0.8185","32,894,679"
"2025-02-04T08:00:00.000Z","5,998.14","6,042.48","5,990.87","6,037.88","0.7225","0.6649","30,542,091"
"2025-02-05T08:00:00.000Z","6,020.45","6,062.86","6,007.06","6,061.48","0.3909","0.3333","31,477,226"
"2025-02-06T08:00:00.000Z","6,072.22","6,084.03","6,046.83","6,083.57","0.3644","0.3068","30,847,955"
"2025-02-07T08:00:00.000Z","6,083.13","6,101.28","6,019.96","6,025.99","-0.9465","-1.00","29,405,702"
"2025-02-10T08:00:00.000Z","6,046.40","6,073.38","6,044.84","6,066.44","0.6713","0.6136","27,436,061"
"2025-02-11T08:00:00.000Z","6,049.32","6,076.28","6,042.34","6,068.50","0.0340","-0.0237","27,483,960"
"2025-02-12T08:00:00.000Z","6,025.08","6,063.00","6,003.00","6,051.97","-0.2724","-0.3300","28,781,671"
"2025-02-13T08:00:00.000Z","6,060.59","6,116.91","6,050.95","6,115.07","1.04","0.9850","29,495,944"
"2025-02-14T08:00:00.000Z","6,115.52","6,127.47","6,107.62","6,114.63","-0.0072","-0.0648","28,011,213"
"2025-02-18T08:00:00.000Z","6,121.60","6,129.63","6,099.51","6,129.58","0.2445","0.1869","32,603,802"
"2025-02-19T08:00:00.000Z","6,117.76","6,147.43","6,111.15","6,144.15","0.2377","0.1801","30,433,653"
"2025-02-20T08:00:00.000Z","6,134.50","6,134.50","6,084.59","6,117.52","-0.4334","-0.4910","29,575,587"
